"","PROVINCIA","MUNICIPIO","ESTACION","ANNO","MES","DIA","As","BaP","Cd","Ni","Pb","PM2.5","PM10","LATITUD_G","LONGITUD_G","ZONA"
"1802",3,65,7,2019,11,"10",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1803",3,65,7,2019,11,"11",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1804",3,65,7,2019,11,"12",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1805",3,65,7,2019,11,"13",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1806",3,65,7,2019,11,"14",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1807",3,65,7,2019,11,"15",NA,NA,NA,NA,NA,11,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1808",3,65,7,2019,11,"16",NA,NA,NA,NA,NA,7,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1809",3,65,7,2019,11,"17",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1810",3,65,7,2019,11,"18",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1811",3,65,7,2019,11,"19",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1812",3,65,7,2019,11,"20",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1813",3,65,7,2019,11,"21",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1814",3,65,7,2019,11,"22",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1815",3,65,7,2019,11,"23",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1816",3,65,7,2019,11,"24",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1817",3,65,7,2019,11,"25",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1818",3,65,7,2019,11,"26",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1819",3,65,7,2019,11,"27",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1820",3,65,7,2019,11,"28",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1821",3,65,7,2019,11,"29",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1822",3,65,7,2019,11,"30",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1823",3,65,7,2019,11,"31",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1824",3,65,7,2019,12,"01",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1825",3,65,7,2019,2,"11",0.16,NA,NA,1.4,0.01,16,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1826",3,65,7,2019,12,"16",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1827",3,65,7,2019,12,"17",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1828",3,65,7,2019,12,"18",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1829",3,65,7,2019,12,"19",0.35,NA,NA,1.4,0.01,43,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1830",3,65,7,2019,12,"20",NA,NA,NA,NA,NA,27,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1831",3,65,7,2019,12,"21",0.26,NA,NA,1.4,0.01,15,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1832",3,65,7,2019,2,"18",NA,NA,NA,NA,NA,27,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1833",3,65,7,2019,2,"19",0.23,NA,NA,1.4,0.01,26,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1834",3,65,7,2019,12,"11",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1835",3,65,7,2019,12,"12",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1836",3,65,7,2019,12,"13",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1837",3,65,7,2019,12,"14",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1838",3,65,7,2019,12,"15",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1839",3,65,7,2019,12,"29",NA,NA,NA,NA,NA,22,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1840",3,65,7,2019,12,"30",NA,NA,NA,NA,NA,22,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1841",3,65,7,2019,12,"31",0.27,NA,NA,1.4,0.01,31,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1842",3,65,7,2019,2,"01",NA,NA,NA,NA,NA,NA,4,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1843",3,65,7,2019,2,"02",NA,NA,NA,NA,NA,NA,4,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1844",3,65,7,2019,2,"03",NA,NA,NA,NA,NA,NA,3,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1845",3,65,7,2019,12,"22",NA,NA,NA,NA,NA,14,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1846",3,65,7,2019,12,"23",0.17,NA,NA,1.4,0.01,19,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1847",3,65,7,2019,12,"24",NA,NA,NA,NA,NA,22,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1848",3,65,7,2019,12,"25",0.19,NA,NA,1.4,0.01,17,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1849",3,65,7,2019,12,"26",NA,NA,NA,NA,NA,22,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1850",3,65,7,2019,12,"27",0.3,NA,NA,1.4,0.01,27,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1851",3,65,7,2019,12,"28",NA,NA,NA,NA,NA,24,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1852",3,65,7,2019,2,"06",NA,NA,NA,NA,NA,NA,13,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1853",3,65,7,2019,2,"07",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1854",3,65,7,2019,2,"04",NA,NA,NA,NA,NA,NA,6,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1855",3,65,7,2019,2,"05",NA,NA,NA,NA,NA,NA,14,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1856",3,65,7,2019,2,"10",NA,NA,NA,NA,NA,20,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1857",3,65,7,2019,2,"08",NA,NA,NA,NA,NA,33,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1858",3,65,7,2019,2,"09",NA,NA,NA,NA,NA,28,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1859",3,65,7,2019,2,"20",0.3,NA,NA,3,0.01,31,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1860",3,65,7,2019,2,"21",NA,NA,NA,NA,NA,31,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"1861",46,17,2,2019,9,"27",NA,NA,NA,NA,NA,22,NA,39.15,-0.45778,"RESIDENCIAL"
"1862",46,17,2,2019,9,"25",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1863",46,17,2,2019,9,"26",0.58,NA,NA,3,0.01,20,NA,39.15,-0.45778,"RESIDENCIAL"
"1864",46,17,2,2019,9,"31",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1865",46,17,2,2019,9,"28",0.62,NA,NA,5,0.01,19,NA,39.15,-0.45778,"RESIDENCIAL"
"1866",46,17,2,2019,9,"29",NA,NA,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"1867",46,17,2,2019,9,"30",0.48,NA,NA,4,0.01,22,NA,39.15,-0.45778,"RESIDENCIAL"
"1868",46,17,2,2019,11,"30",NA,NA,NA,NA,NA,7,NA,39.15,-0.45778,"RESIDENCIAL"
"1869",46,17,2,2019,11,"31",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1870",46,17,2,2019,12,"01",NA,NA,NA,NA,NA,9,NA,39.15,-0.45778,"RESIDENCIAL"
"1871",46,17,2,2019,12,"02",NA,NA,NA,NA,NA,10,NA,39.15,-0.45778,"RESIDENCIAL"
"1872",46,17,2,2019,12,"03",0.15,NA,NA,1.4,0.01,7,NA,39.15,-0.45778,"RESIDENCIAL"
"1873",46,17,2,2019,12,"04",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1874",46,17,2,2019,12,"05",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1875",46,17,2,2019,12,"06",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"1876",46,17,2,2019,12,"07",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1877",46,17,2,2019,12,"08",NA,NA,NA,NA,NA,NA,6,39.15,-0.45778,"RESIDENCIAL"
"1878",46,17,2,2019,12,"09",NA,NA,NA,NA,NA,NA,4,39.15,-0.45778,"RESIDENCIAL"
"1879",46,17,2,2019,12,"10",NA,NA,NA,NA,NA,NA,7,39.15,-0.45778,"RESIDENCIAL"
"1880",46,17,2,2019,12,"11",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1881",46,17,2,2019,12,"12",NA,NA,NA,NA,NA,4,NA,39.15,-0.45778,"RESIDENCIAL"
"1882",46,17,2,2019,12,"13",NA,NA,NA,NA,NA,4,NA,39.15,-0.45778,"RESIDENCIAL"
"1883",46,17,2,2019,12,"14",NA,NA,NA,NA,NA,4,NA,39.15,-0.45778,"RESIDENCIAL"
"1884",46,17,2,2019,12,"15",0.05,NA,NA,1.4,0.01,6,NA,39.15,-0.45778,"RESIDENCIAL"
"1885",46,17,2,2019,12,"16",NA,NA,NA,NA,NA,28,NA,39.15,-0.45778,"RESIDENCIAL"
"1886",46,17,2,2019,12,"17",NA,NA,NA,NA,NA,38,NA,39.15,-0.45778,"RESIDENCIAL"
"1887",46,17,2,2019,12,"18",NA,NA,NA,NA,NA,6,NA,39.15,-0.45778,"RESIDENCIAL"
"1888",46,17,2,2019,12,"19",0.35,NA,NA,1.4,0.01,24,NA,39.15,-0.45778,"RESIDENCIAL"
"1889",46,17,2,2019,12,"20",NA,NA,NA,NA,NA,2,NA,39.15,-0.45778,"RESIDENCIAL"
"1890",46,17,2,2019,12,"21",0.05,NA,NA,1.4,0.01,4,NA,39.15,-0.45778,"RESIDENCIAL"
"1891",46,17,2,2019,12,"22",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"1892",46,17,2,2019,12,"23",0.05,NA,NA,1.4,0.01,8,NA,39.15,-0.45778,"RESIDENCIAL"
"1893",46,17,2,2019,12,"24",NA,NA,NA,NA,NA,12,NA,39.15,-0.45778,"RESIDENCIAL"
"1894",46,17,2,2019,12,"25",0.22,NA,NA,1.4,0.01,8,NA,39.15,-0.45778,"RESIDENCIAL"
"1895",46,17,2,2019,12,"26",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"1896",46,17,2,2019,12,"27",0.39,NA,NA,1.4,0.01,28,NA,39.15,-0.45778,"RESIDENCIAL"
"1897",46,17,2,2019,12,"28",NA,NA,NA,NA,NA,31,NA,39.15,-0.45778,"RESIDENCIAL"
"1898",46,17,2,2019,12,"29",NA,NA,NA,NA,NA,25,NA,39.15,-0.45778,"RESIDENCIAL"
"1899",46,17,2,2019,12,"30",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1900",46,17,2,2019,12,"31",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1901",46,17,2,2019,2,"01",NA,NA,NA,NA,NA,NA,3,39.15,-0.45778,"RESIDENCIAL"
"1902",46,17,2,2019,2,"02",NA,NA,NA,NA,NA,NA,2,39.15,-0.45778,"RESIDENCIAL"
"1903",46,17,2,2019,2,"03",NA,NA,NA,NA,NA,NA,3,39.15,-0.45778,"RESIDENCIAL"
"1904",46,17,2,2019,2,"04",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"1905",46,17,2,2019,2,"05",NA,NA,NA,NA,NA,NA,11,39.15,-0.45778,"RESIDENCIAL"
"1906",46,17,2,2019,2,"06",NA,NA,NA,NA,NA,NA,17,39.15,-0.45778,"RESIDENCIAL"
"1907",46,17,2,2019,2,"07",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1908",46,17,2,2019,2,"08",NA,NA,NA,NA,NA,NA,26,39.15,-0.45778,"RESIDENCIAL"
"1909",46,17,2,2019,2,"09",NA,NA,NA,NA,NA,NA,20,39.15,-0.45778,"RESIDENCIAL"
"1910",46,17,2,2019,2,"10",0.28,NA,NA,1.4,0.01,15,NA,39.15,-0.45778,"RESIDENCIAL"
"1911",46,17,2,2019,2,"11",NA,NA,NA,NA,NA,15,NA,39.15,-0.45778,"RESIDENCIAL"
"1912",46,17,2,2019,2,"12",NA,NA,NA,NA,NA,15,NA,39.15,-0.45778,"RESIDENCIAL"
"1913",46,17,2,2019,2,"13",NA,NA,NA,NA,NA,19,NA,39.15,-0.45778,"RESIDENCIAL"
"1914",46,17,2,2019,2,"14",0.19,NA,NA,1.4,0.01,17,NA,39.15,-0.45778,"RESIDENCIAL"
"1915",46,17,2,2019,2,"15",NA,NA,NA,NA,NA,25,NA,39.15,-0.45778,"RESIDENCIAL"
"1916",46,17,2,2019,2,"16",0.4,NA,NA,1.4,0.01,28,NA,39.15,-0.45778,"RESIDENCIAL"
"1917",46,17,2,2019,2,"17",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"1918",46,17,2,2019,2,"18",0.32,NA,NA,1.4,0.01,22,NA,39.15,-0.45778,"RESIDENCIAL"
"1919",46,17,2,2019,2,"19",NA,NA,NA,NA,NA,25,NA,39.15,-0.45778,"RESIDENCIAL"
"1920",46,17,2,2019,2,"20",0.34,NA,NA,1.4,0.01,28,NA,39.15,-0.45778,"RESIDENCIAL"
"1921",46,17,2,2019,2,"21",NA,NA,NA,NA,NA,30,NA,39.15,-0.45778,"RESIDENCIAL"
"1922",46,17,2,2019,2,"22",0.42,NA,NA,1.4,0.01,38,NA,39.15,-0.45778,"RESIDENCIAL"
"1923",46,17,2,2019,2,"23",NA,NA,NA,NA,NA,37,NA,39.15,-0.45778,"RESIDENCIAL"
"1924",46,17,2,2019,2,"24",NA,NA,NA,NA,NA,33,NA,39.15,-0.45778,"RESIDENCIAL"
"1925",46,17,2,2019,2,"25",NA,NA,NA,NA,NA,26,NA,39.15,-0.45778,"RESIDENCIAL"
"1926",46,17,2,2019,2,"26",0.35,NA,NA,1.4,0.01,27,NA,39.15,-0.45778,"RESIDENCIAL"
"1927",46,17,2,2019,2,"27",NA,NA,NA,NA,NA,25,NA,39.15,-0.45778,"RESIDENCIAL"
"1928",46,17,2,2019,2,"28",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1929",46,17,2,2019,2,"29",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1930",46,17,2,2019,2,"30",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1931",46,17,2,2019,2,"31",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1932",46,17,2,2019,3,"01",NA,NA,NA,NA,NA,NA,27,39.15,-0.45778,"RESIDENCIAL"
"1933",46,17,2,2019,3,"02",NA,NA,NA,NA,NA,NA,24,39.15,-0.45778,"RESIDENCIAL"
"1934",46,17,2,2019,3,"03",NA,NA,NA,NA,NA,NA,12,39.15,-0.45778,"RESIDENCIAL"
"1935",46,17,2,2019,3,"04",NA,NA,NA,NA,NA,NA,10,39.15,-0.45778,"RESIDENCIAL"
"1936",46,17,2,2019,3,"05",NA,NA,NA,NA,NA,NA,12,39.15,-0.45778,"RESIDENCIAL"
"1937",46,17,2,2019,3,"06",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1938",46,17,2,2019,3,"07",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1939",46,17,2,2019,3,"08",NA,NA,NA,NA,NA,15,NA,39.15,-0.45778,"RESIDENCIAL"
"1940",46,17,2,2019,3,"09",NA,NA,NA,NA,NA,17,NA,39.15,-0.45778,"RESIDENCIAL"
"1941",46,17,2,2019,3,"10",0.18,NA,NA,1.4,0.01,14,NA,39.15,-0.45778,"RESIDENCIAL"
"1942",46,17,2,2019,3,"11",NA,NA,NA,NA,NA,22,NA,39.15,-0.45778,"RESIDENCIAL"
"1943",46,17,2,2019,3,"12",NA,NA,NA,NA,NA,23,NA,39.15,-0.45778,"RESIDENCIAL"
"1944",46,17,2,2019,3,"13",NA,NA,NA,NA,NA,19,NA,39.15,-0.45778,"RESIDENCIAL"
"1945",46,17,2,2019,3,"14",0.16,NA,NA,1.4,0.01,16,NA,39.15,-0.45778,"RESIDENCIAL"
"1946",46,17,2,2019,3,"15",NA,NA,NA,NA,NA,19,NA,39.15,-0.45778,"RESIDENCIAL"
"1947",46,17,2,2019,3,"16",0.35,NA,NA,3.3,0.01,27,NA,39.15,-0.45778,"RESIDENCIAL"
"1948",46,17,2,2019,3,"17",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"1949",46,17,2,2019,3,"18",0.14,NA,NA,1.4,0.01,13,NA,39.15,-0.45778,"RESIDENCIAL"
"1950",46,17,2,2019,3,"19",NA,NA,NA,NA,NA,9,NA,39.15,-0.45778,"RESIDENCIAL"
"1951",46,17,2,2019,3,"20",0.05,NA,NA,1.4,0.01,9,NA,39.15,-0.45778,"RESIDENCIAL"
"1952",46,17,2,2019,3,"21",NA,NA,NA,NA,NA,18,NA,39.15,-0.45778,"RESIDENCIAL"
"1953",46,17,2,2019,3,"22",0.31,NA,NA,1.4,0.01,27,NA,39.15,-0.45778,"RESIDENCIAL"
"1954",46,17,2,2019,3,"23",NA,NA,NA,NA,NA,31,NA,39.15,-0.45778,"RESIDENCIAL"
"1955",46,17,2,2019,3,"24",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"1956",46,17,2,2019,3,"25",NA,NA,NA,NA,NA,22,NA,39.15,-0.45778,"RESIDENCIAL"
"1957",46,17,2,2019,3,"26",0.39,NA,NA,1.4,0.01,26,NA,39.15,-0.45778,"RESIDENCIAL"
"1958",46,17,2,2019,3,"27",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1959",46,17,2,2019,3,"28",NA,NA,NA,NA,NA,NA,14,39.15,-0.45778,"RESIDENCIAL"
"1960",46,17,2,2019,3,"29",NA,NA,NA,NA,NA,NA,16,39.15,-0.45778,"RESIDENCIAL"
"1961",46,17,2,2019,3,"30",NA,NA,NA,NA,NA,NA,20,39.15,-0.45778,"RESIDENCIAL"
"1962",46,17,2,2019,3,"31",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1963",46,17,2,2019,4,"01",NA,NA,NA,NA,NA,NA,15,39.15,-0.45778,"RESIDENCIAL"
"1964",46,17,2,2019,4,"02",NA,NA,NA,NA,NA,NA,16,39.15,-0.45778,"RESIDENCIAL"
"1965",46,17,2,2019,4,"03",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1966",46,17,2,2019,4,"04",NA,NA,NA,NA,NA,10,NA,39.15,-0.45778,"RESIDENCIAL"
"1967",46,17,2,2019,4,"05",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1968",46,17,2,2019,4,"06",NA,NA,NA,NA,NA,2,NA,39.15,-0.45778,"RESIDENCIAL"
"1969",46,17,2,2019,4,"07",0.05,NA,NA,1.4,0.01,2,NA,39.15,-0.45778,"RESIDENCIAL"
"1970",46,17,2,2019,4,"08",NA,NA,NA,NA,NA,9,NA,39.15,-0.45778,"RESIDENCIAL"
"1971",46,17,2,2019,4,"09",NA,NA,NA,NA,NA,6,NA,39.15,-0.45778,"RESIDENCIAL"
"1972",46,17,2,2019,4,"10",NA,NA,NA,NA,NA,7,NA,39.15,-0.45778,"RESIDENCIAL"
"1973",46,17,2,2019,4,"11",0.17,NA,NA,1.4,0.01,14,NA,39.15,-0.45778,"RESIDENCIAL"
"1974",46,17,2,2019,4,"12",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"1975",46,17,2,2019,4,"13",0.27,NA,NA,1.4,0.01,29,NA,39.15,-0.45778,"RESIDENCIAL"
"1976",46,17,2,2019,4,"14",NA,NA,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"1977",46,17,2,2019,4,"15",0.31,NA,NA,4,0.01,25,NA,39.15,-0.45778,"RESIDENCIAL"
"1978",46,17,2,2019,4,"16",NA,NA,NA,NA,NA,24,NA,39.15,-0.45778,"RESIDENCIAL"
"1979",46,17,2,2019,4,"17",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1980",46,17,2,2019,4,"18",NA,NA,NA,NA,NA,13,NA,39.15,-0.45778,"RESIDENCIAL"
"1981",46,17,2,2019,4,"19",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1982",46,17,2,2019,4,"20",NA,NA,NA,NA,NA,26,NA,39.15,-0.45778,"RESIDENCIAL"
"1983",46,17,2,2019,4,"21",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1984",46,17,2,2019,4,"22",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1985",46,17,2,2019,4,"23",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1986",46,17,2,2019,4,"24",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1987",46,17,2,2019,4,"25",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1988",46,17,2,2019,4,"26",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1989",46,17,2,2019,4,"27",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1990",46,17,2,2019,4,"28",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1991",46,17,2,2019,4,"29",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1992",46,17,2,2019,4,"30",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1993",46,17,2,2019,4,"31",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1994",46,17,2,2019,5,"01",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1995",46,17,2,2019,5,"02",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1996",46,17,2,2019,5,"03",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1997",46,17,2,2019,5,"04",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1998",46,17,2,2019,5,"05",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"1999",46,17,2,2019,5,"06",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2000",46,17,2,2019,5,"07",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2001",46,17,2,2019,5,"08",NA,NA,NA,NA,NA,20,NA,39.15,-0.45778,"RESIDENCIAL"
"2002",46,17,2,2019,5,"09",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2003",46,17,2,2019,5,"10",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2004",46,17,2,2019,5,"11",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2005",46,17,2,2019,5,"12",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2006",46,17,2,2019,5,"13",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2007",46,17,2,2019,5,"14",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2008",46,17,2,2019,5,"15",0.25,NA,NA,3,0.01,27,NA,39.15,-0.45778,"RESIDENCIAL"
"2009",46,17,2,2019,5,"16",NA,NA,NA,NA,NA,24,NA,39.15,-0.45778,"RESIDENCIAL"
"2010",46,17,2,2019,5,"17",0.05,NA,NA,1.4,0.01,16,NA,39.15,-0.45778,"RESIDENCIAL"
"2011",46,17,2,2019,5,"18",NA,NA,NA,NA,NA,15,NA,39.15,-0.45778,"RESIDENCIAL"
"2012",46,17,2,2019,5,"19",NA,NA,NA,NA,NA,12,NA,39.15,-0.45778,"RESIDENCIAL"
"2013",46,17,2,2019,5,"20",NA,NA,NA,NA,NA,16,NA,39.15,-0.45778,"RESIDENCIAL"
"2014",46,17,2,2019,5,"21",0.29,NA,NA,4,0.01,20,NA,39.15,-0.45778,"RESIDENCIAL"
"2015",46,17,2,2019,5,"22",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2016",46,17,2,2019,5,"23",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2017",46,17,2,2019,5,"24",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2018",46,17,2,2019,5,"25",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2019",46,17,2,2019,5,"26",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
"2020",46,17,2,2019,5,"27",NA,NA,NA,NA,NA,NA,NA,39.15,-0.45778,"RESIDENCIAL"
